,Unnamed: 0,name,isin,type,dtcreated,language,headline,label,id
22601,22601,CONSUS Real Estate AG,DE000A2DA414,0,2018-05-31,1,"consus real estate ag: andreas steyer to become ceo of consus real estate ag, norbert kickum to return to major shareholder aggregate",0.0,DE000A2DA4142018-05-31
22602,22602,Mutares SE & Co. KGaA,DE000A2NB650,0,2018-06-01,1,mutares ag decides on share buyback program in the amount of up to 3 million euro,1.0,DE000A2NB6502018-06-01
22603,22603,Rocket Internet SE,DE000A12UKK6,0,2018-06-01,1,ad-hoc: price range set for home24 ipo,1.0,DE000A12UKK62018-06-01
22604,22604,Eckert & Ziegler Strahlen- und Medizintechnik AG,DE0005659700,0,2018-06-01,1,eckert & ziegler ag: public offer to repurchase shares,1.0,DE00056597002018-06-01
22605,22605,Stratevic Finance Group,SE0006027546,0,2018-06-01,1,stockholm it ventures ab: stockholm it ventures ab releases new bytemine white paper,1.0,SE00060275462018-06-01
22606,22606,GxP German Properties AG,DE000A2E4L00,0,2018-06-01,1,gxp german properties ag: changes on the supervisory board,1.0,DE000A2E4L002018-06-01
22607,22607,Bayer Aktiengesellschaft,DE000BAY0017,0,2018-06-03,1,bayer aktiengesellschaft: bayer resolves capital increase with subscription rights against cash contributions in the amount of 6.0 billion euros to finance the acquisition of monsanto,0.0,DE000BAY00172018-06-03
22608,22608,Bitcoin Group SE,DE000A1TNV91,0,2018-06-04,1,bitcoin group se: marco bodewein becomes additional managing director,0.0,DE000A1TNV912018-06-04
22609,22609,Sandpiper Digital Payments AG,CH0033050961,0,2018-06-04,1,sandpiper digital payments ag releases audited 2017 financial statement,1.0,CH00330509612018-06-04
22610,22610,Leclanché SA,CH0110303119,0,2018-06-05,1,"leclanché sa: leclanché secures funding of chf 75 million, and an additional chf 50 million facility to finance acquisitions and joint ventures in the fast-growing e-transport and stationary grid-based storage markets",0.0,CH01103031192018-06-05
22611,22611,Dream Global REIT,CA26154A1066,0,2018-06-05,1,dream global reit announces $175 million equity offering,1.0,CA26154A10662018-06-05
22612,22612,Orascom Development Holding AG,CH0038285679,0,2018-06-06,1,"orascom development holding ag:turnaround strategy bearing its fruits with significant increase on the operational and financial level across all segments. revenues grew by 41.1% to chf 74.1 million, adjusted ebitda increased by 206.3% to chf 14.7 million and losses significantly reduced by 59.2% to reach only chf 5.1 million",1.0,CH00382856792018-06-06
22613,22613,Dürr Aktiengesellschaft,DE0005565204,0,2018-06-06,1,dürr acquires industrial environmental technology business of babcock & wilcox ,1.0,DE00055652042018-06-06
22614,22614,Leclanché SA,CH0110303119,0,2018-06-06,1,leclanché sa:  leclanché announces a chf 16.5 million share capital increase,1.0,CH01103031192018-06-06
22615,22615,Aumann AG,DE000A2DAM03,0,2018-06-06,1,change in executive board of aumann ag,0.0,DE000A2DAM032018-06-06
22616,22616,Schaltbau Holding AG,DE000A2NBTL2,0,2018-06-06,1,"schaltbau holding ag: dr ralph heck, chairman of the supervisory board, resigns from office",1.0,DE000A2NBTL22018-06-06
22617,22617,Airopack Technology Group AG,CH0242606942,0,2018-06-07,1,airopack technology group ag: boldking foaming shave gel powered by airopack's planet friendly aerosol,1.0,CH02426069422018-06-07
22618,22618,Leclanché SA,CH0110303119,0,2018-06-07,1,leclanché sa: leclanché shareholders approve all board proposals at annual general meeting,1.0,CH01103031192018-06-07
22619,22619,CO.DON AG,DE000A1K0227,0,2018-06-07,1,co.don ag: subscription of the convertible bonds and bonds with warrants ,1.0,DE000A1K02272018-06-07
22620,22620,SHW AG,DE000A1JBPV9,0,2018-06-07,1,shw ag: wolfgang plasser becomes the new ceo of the company,1.0,DE000A1JBPV92018-06-07
22621,22621,AEVIS VICTORIA SA,CH0478634105,0,2018-06-08,1,"aevis victoria sa sold its stake in biotelemetry, thus realising a total capital gain of chf 14.3 million on its investment in lifewatch ",1.0,CH04786341052018-06-08
22622,22622,Airbus SE,NL0000235190,0,2018-06-08,1,"airbus, bombardier and investissement québec agree c series partnership closing effective july 1, 2018",1.0,NL00002351902018-06-08
22623,22623,German Startups Group GmbH & Co. KGaA,DE000A1MMEV4,0,2018-06-08,1,"german startups group gmbh & co. kgaa: gsg resolves on public share purchase offer to buy back up to 200,000 shares",1.0,DE000A1MMEV42018-06-08
22624,22624,Deutsche Post AG,DE0005552004,0,2018-06-08,1,deutsche post ag: measures to sustainably secure the further earnings growth in the pep division.,0.0,DE00055520042018-06-08
22625,22625,Aves One AG,DE000A168114,0,2018-06-08,1,aves one ag: change in the management board of aves one ag,0.0,DE000A1681142018-06-08
22626,22626,Infineon Technologies AG,DE0006231004,0,2018-06-08,1,infineon technologies ag: decision to change target operating model,1.0,DE00062310042018-06-08
22627,22627,ALLGEIER SE,DE000A2GS633,0,2018-06-08,1,allgeier se: allgeier se expands its international software development business in the technology business segment in the usa and china through acquisition,1.0,DE000A2GS6332018-06-08
22628,22628,Epigenomics AG,DE000A11QW50,0,2018-06-09,1,epigenomics ag: centers for medicare & medicaid services publish preliminary rate of $192 for epigenomics' colorectal cancer screening test epi procolon(r),1.0,DE000A11QW502018-06-09
22629,22629,AEVIS VICTORIA SA,CH0478634105,0,2018-06-11,1,aevis victoria sa issues bonds of chf 45 million,1.0,CH04786341052018-06-11
22630,22630,Aladdin Healthcare Technologies SE,DE000A12ULL2,0,2018-06-12,1,aladdin blockchain technologies holding se: aladdin delivers first phase of software to china,1.0,DE000A12ULL22018-06-12
22631,22631,mybet Holding SE,DE000A2LQ009,0,2018-06-12,1,mybet holding se terminates talks with strategic investor ,1.0,DE000A2LQ0092018-06-12
22632,22632,CO.DON AG,DE000A1K0227,0,2018-06-12,1,co.don ag: co.don ag signs term sheet with haemo pharma gmbh for the distribution of spherox in austria,1.0,DE000A1K02272018-06-12
22633,22633,Hawesko Holding AG,DE0006042708,0,2018-06-12,1,hawesko holding ag regarding begin of negotiations towards a possible acquisition of wein & co,0.0,DE00060427082018-06-12
22634,22634,Aladdin Healthcare Technologies SE,DE000A12ULL2,0,2018-06-13,1,"aladdin blockchain technologies holding se: aladdin enters into commercial agreement with ourhealthmate, india",1.0,DE000A12ULL22018-06-13
22635,22635,VERBUND AG,AT0000746409,0,2018-06-13,1,verbund ag: supervisory board appoints executive board ,1.0,AT00007464092018-06-13
22636,22636,Volkswagen AG,DE0007664039,0,2018-06-13,1,administrative order imposing a fine (bußgeldbescheid) being issued by the braunschweig public prosecutor against volkswagen in the context of the diesel crisis,0.0,DE00076640392018-06-13
22637,22637,GRENKE AG,DE000A161N30,0,2018-06-13,1,grenke ag: grenke ag resolves on cash capital increase with an issue volume of up to eur 200 million,0.0,DE000A161N302018-06-13
22638,22638,GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2018-06-13,1,gerry weber decides to implement new performance programme and updates the forecast for 2017/18 to reflect the program's effects on revenues and earnings,0.0,DE000A255G362018-06-13
22639,22639,GN Store Nord A/S,DK0010272632,0,2018-06-14,1,gn store nord a/s: gn audio increases financial guidance for 2018,1.0,DK00102726322018-06-14
22640,22640,GRENKE AG,DE000A161N30,0,2018-06-14,1,grenke ag: grenke ag successfully places capital increase,0.0,DE000A161N302018-06-14
22641,22641,Lloyd Fonds Aktiengesellschaft,DE000A12UP29,0,2018-06-14,1,lloyd fonds aktiengesellschaft: issue of new share capital successfully completed,0.0,DE000A12UP292018-06-14
22642,22642,CropEnergies AG,DE000A0LAUP1,0,2018-06-14,1,cropenergies with weaker start to the year - adjustment of forecast to lower ethanol prices,0.0,DE000A0LAUP12018-06-14
22643,22643,Bastei Lübbe AG,DE000A1X3YY0,0,2018-06-14,1,bastei lübbe ag publishes preliminary figures for 2017/2018: earnings hit harder despite increase in revenue from core business,1.0,DE000A1X3YY02018-06-14
22644,22644,Pyrolyx AG,DE000A2E4L42,0,2018-06-14,1,pyrolyx ag: changes to the management board,0.0,DE000A2E4L422018-06-14
22645,22645,CECONOMY AG,DE0007257503,0,2018-06-14,1,ceconomy ag: ceconomy ag reports on the status of talks concerning a possible transaction with respect to the russian business of media-saturn group,1.0,DE00072575032018-06-14
22646,22646,CENTROTEC Sustainable AG,DE0005407506,0,2018-06-14,1,centrotec sustainable ag: public share buyback offer of centrotec sustainable ag successfully completed,0.0,DE00054075062018-06-14
22647,22647,Steinhoff International Holdings N.V.,NL0011375019,0,2018-06-14,1,steinhoff international holdings n.v. : disposal of kika/leiner,1.0,NL00113750192018-06-14
22648,22648,CONSUS Real Estate AG,DE000A2DA414,0,2018-06-15,1,consus real estate ag: consus real estate ag plans capital increase,1.0,DE000A2DA4142018-06-15
22651,22651,Mobimo Holding AG,CH0011108872,0,2018-06-18,1,mobimo and immobiliengesellschaft fadmatt ag agree on a friendly takeover,0.0,CH00111088722018-06-18
22652,22652,Decheng Technology AG,DE000A1YDDM9,0,2018-06-18,1,decheng technology ag: chairman and deputy chairman of the supervisory board resign from office,1.0,DE000A1YDDM92018-06-18
22653,22653,Vonovia SE,DE000A1ML7J1,0,2018-06-18,1,vonovia se: vonovia exceeds 50% acceptance threshold in victoria park takeover offer,0.0,DE000A1ML7J12018-06-18
22654,22654,Hypoport AG,DE0005493365,0,2018-06-19,1,hypoport ag: hypoport group acquires all shares in asc assekuranz-service center gmbh and adjusts its profit forecast,0.0,DE00054933652018-06-19
22655,22655,Ekotechnika AG,DE000A161234,0,2018-06-19,1,ekotechnika ag raises forecast for financial year 2017/18,1.0,DE000A1612342018-06-19
22656,22656,CECONOMY AG,DE0007257503,0,2018-06-19,1,ceconomy ag: ceconomy ag reports on further progress of its talks concerning a potential acquisition of a 15% stake in pjsc m.video against transfer of the russian business of media-saturn group and considers an equity measure,0.0,DE00072575032018-06-19
22657,22657,Jungheinrich AG,DE0006219934,0,2018-06-19,1,jungheinrich ag: jungheinrich makes changes to the responsibilities of the board of management,0.0,DE00062199342018-06-19
22658,22658,DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2018-06-19,1,dialog semiconductor plc. to proceed with due diligence for potential acquisition of synaptics,0.0,GB00598220062018-06-19
22659,22659,CECONOMY AG,DE0007257503,0,2018-06-20,1,ceconomy ag: acquisition of a 15% stake in pjsc m.video  against transfer of the russian business of media-saturn group,1.0,DE00072575032018-06-20
22660,22660,DF Deutsche Forfait AG,DE000A2AA204,0,2018-06-20,1,df deutsche forfait ag: loss in the amount of half the share capital ,1.0,DE000A2AA2042018-06-20
22661,22661,BUWOG AG,AT00BUWOG001,0,2018-06-20,1,buwog ag: vonovia submits request to squeeze-out the minority shareholders pursuant to section 1 para 1 squeeze-out act (gesausg),0.0,AT00BUWOG0012018-06-20
22662,22662,Daimler AG,DE0007100000,0,2018-06-20,1,daimler ag: ,0.0,DE00071000002018-06-20
22663,22663,IBU-tec advanced materials AG,DE000A0XYHT5,0,2018-06-21,1,ibu-tec advanced materials ag has purchased a 100% interest in bnt chemicals gmbh,1.0,DE000A0XYHT52018-06-21
22664,22664,Beiersdorf Aktiengesellschaft,DE0005200000,0,2018-06-21,1,beiersdorf aktiengesellschaft: changes on the executive board,0.0,DE00052000002018-06-21
22665,22665,Einhell Germany AG,DE0005654933,0,2018-06-21,1,einhell germany ag: business development in 2018,1.0,DE00056549332018-06-21
22666,22666,UET United Electronic Technology AG,DE000A0LBKW6,0,2018-06-21,1,uet united electronic technology ag closes spin off of business area manufacturing,1.0,DE000A0LBKW62018-06-21
22667,22667,PAION AG,DE000A0B65S3,0,2018-06-21,1,paion ag raises eur 5.2 million in private placement,0.0,DE000A0B65S32018-06-21
22668,22668,Eckert & Ziegler Strahlen- und Medizintechnik AG,DE0005659700,0,2018-06-21,1,eckert & ziegler: defining the parameters of the public share buyback offer,0.0,DE00056597002018-06-21
22669,22669,Ahlers AG,DE0005009740,0,2018-06-21,1,unexpected decline in revenues also in q2 2017/18. total first-half sales down by 5.5 percent on the previous year. ebitda fell from eur 4.2 to eur 2.7 million (-36 percent). management board downgrades revenue and earnings forecast for full year 2017/18,0.0,DE00050097402018-06-21
22670,22670,SPORTTOTAL AG,DE000A1EMG56,0,2018-06-21,1,sporttotal ag adjusts revenues and earnings forecast,0.0,DE000A1EMG562018-06-21
22671,22671,Deutsche Beteiligungs AG,DE000A1TNUT7,0,2018-06-22,1,deutsche beteiligungs ag: bafin's notice of hearing: consolidated financial statements 2014/2015 possibly incorrect - impact on current accounting and forecast for the current financial year,0.0,DE000A1TNUT72018-06-22
22672,22672,Bitcoin Group SE,DE000A1TNV91,0,2018-06-22,1,bitcoin group se: annual general meeting of the subsidiary bitcoin deutschland ag approves dividend payment of eur 2.5 million to bitcoin group se,0.0,DE000A1TNV912018-06-22
22675,22675,ZhongDe Waste Technology AG,DE000ZDWT018,0,2018-06-25,1,zhongde waste technology ag: downlisting from the prime standard to the general standard of the regulated market,1.0,DE000ZDWT0182018-06-25
22676,22676,UET United Electronic Technology AG,DE000A0LBKW6,0,2018-06-25,1,uet united electronic technology ag approves capital increase and completely takes over existing operating companies,1.0,DE000A0LBKW62018-06-25
22677,22677,ElringKlinger AG,DE0007856023,0,2018-06-25,1,elringklinger revises earnings guidance for current financial year,0.0,DE00078560232018-06-25
22678,22678,Orascom Development Holding AG,CH0038285679,0,2018-06-25,1,"orascom development holding ag signs a nine years' lease agreement with a german based company for the first office building in el gouna, egypt",0.0,CH00382856792018-06-25
22679,22679,Lloyd Fonds Aktiengesellschaft,DE000A12UP29,0,2018-06-25,1,lloyd fonds ag announcing measures for repositioning itself together with its consolidated net profit for 2017 and profit allocation proposal,0.0,DE000A12UP292018-06-25
22680,22680,DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2018-06-26,1,deag deutsche entertainment aktiengesellschaft: deag acquires outstanding 49% of deag classics ag from sony and sells its shares in raymond gubbay limited,1.0,DE000A0Z23G62018-06-26
22681,22681,Ferratum Oyj,FI4000106299,0,2018-06-27,1,ferratum oyj: ferratum group lowers 2018 fiscal guidance,0.0,FI40001062992018-06-27
22682,22682,ESG EKO AGRO Group AG,CH0298294981,0,2018-06-27,1,terra sola group ag: new major shareholder and strategic realignment,1.0,CH02982949812018-06-27
22683,22683,Leclanché SA,CH0110303119,0,2018-06-27,1,"leclanché sa: exide industries, india's largest manufacturer of batteries, and leclanché announce the launch of a new joint venture to build lithium-ion batteries and energy storage solutions to power the growth of india's electric vehicle market",1.0,CH01103031192018-06-27
22684,22684,Decheng Technology AG,DE000A1YDDM9,0,2018-06-28,1,decheng technology ag: member of the supervisory board resigns from office,1.0,DE000A1YDDM92018-06-28
22685,22685,YOC AG,DE0005932735,0,2018-06-28,1,"yoc ag: yoc ag intends to issue a convertible bond in the amount of up to eur 2.0 million, alto invest undertakes to subscribe for up to eur 1.5 million",0.0,DE00059327352018-06-28
22686,22686,OSRAM Licht AG,DE000LED4000,0,2018-06-28,1,osram licht ag: osram responds to market slowdown in the automotive sector and project postponements,0.0,DE000LED40002018-06-28
22687,22687,Fielmann AG,DE0005772206,0,2018-06-28,1,"fielmann ag: fielmann increases market share, invests in the future",0.0,DE00057722062018-06-28
22688,22688,MAX Automation SE,DE000A2DA588,0,2018-06-28,1,max automation se adjusts earnings expectations for full year 2018,0.0,DE000A2DA5882018-06-28
22689,22689,Voltabox AG,DE000A2E4LE9,0,2018-06-29,1,management board of voltabox decides to acquire all shares in navitas systems,1.0,DE000A2E4LE92018-06-29
